Date,Hour,observed,temp_dry,Humidity,Wind_speed,Pressure,Visibility,Wind_dir
2020-01-27,13,2020-01-27 13:25:00,5.366666666666667,97.33333333333333,4.6,1003.5333333333333,9166.666666666666,190.0
2020-01-27,14,2020-01-27 14:25:00,5.599999999999999,97.33333333333333,3.933333333333333,1003.25,8833.333333333334,194.0
2020-01-27,15,2020-01-27 15:25:00,5.7,97.16666666666667,3.4333333333333336,1003.0166666666668,8500.0,185.0
2020-01-27,16,2020-01-27 16:25:00,5.55,96.83333333333333,4.433333333333333,1002.6833333333334,9833.333333333334,195.0
2020-01-27,17,2020-01-27 17:25:00,5.533333333333334,96.83333333333333,4.366666666666666,1002.1999999999999,10333.333333333334,185.0
2020-01-27,18,2020-01-27 18:25:00,5.6000000000000005,96.66666666666667,5.216666666666666,1001.85,11333.333333333334,191.0
2020-01-27,19,2020-01-27 19:25:00,5.683333333333334,96.5,5.3999999999999995,1001.4333333333334,11833.333333333334,184.0
2020-01-27,20,2020-01-27 20:25:00,5.7,96.33333333333333,5.5,1000.6999999999999,12500.0,177.0
2020-01-27,21,2020-01-27 21:25:00,5.7,96.66666666666667,4.6,999.9,9675.0,171.0
2020-01-27,22,2020-01-27 22:25:00,5.566666666666666,97.16666666666667,3.683333333333333,999.0333333333333,10000.0,181.0
2020-01-27,23,2020-01-27 23:25:00,5.45,97.5,3.85,998.0500000000001,9333.333333333334,157.0
2020-01-28,0,2020-01-28 00:25:00,5.466666666666666,97.16666666666667,4.266666666666667,996.8666666666667,10166.666666666666,153.0
2020-01-28,1,2020-01-28 01:25:00,5.416666666666667,97.0,3.1,995.6833333333334,9833.333333333334,148.0
2020-01-28,2,2020-01-28 02:25:00,5.400000000000001,97.83333333333333,3.516666666666667,994.4,5633.333333333333,131.0
2020-01-28,3,2020-01-28 03:25:00,5.383333333333334,98.0,5.016666666666667,993.1333333333333,7833.333333333333,139.0
2020-01-28,4,2020-01-28 04:25:00,5.183333333333334,97.33333333333333,4.35,991.9666666666667,13500.0,151.0
2020-01-28,5,2020-01-28 05:25:00,4.95,96.5,4.516666666666667,990.7833333333333,36333.333333333336,139.0
2020-01-28,6,2020-01-28 06:25:00,4.966666666666667,96.66666666666667,5.3,989.7166666666667,27000.0,137.0
2020-01-28,7,2020-01-28 07:25:00,5.033333333333333,98.33333333333333,4.433333333333333,988.8166666666666,12166.666666666666,153.0
2020-01-28,8,2020-01-28 08:25:00,5.2,97.83333333333333,4.6,988.0166666666668,12666.666666666666,154.0
2020-01-28,9,2020-01-28 09:25:00,5.25,97.83333333333333,5.5,987.35,8333.333333333334,160.0
2020-01-28,10,2020-01-28 10:25:00,5.216666666666667,97.66666666666667,5.3,986.6999999999999,8333.333333333334,164.0
2020-01-28,11,2020-01-28 11:25:00,5.483333333333333,95.66666666666667,4.016666666666667,986.1833333333334,29166.666666666668,182.0
2020-01-28,12,2020-01-28 12:25:00,5.916666666666667,94.0,3.516666666666667,985.9666666666667,36666.666666666664,195.0
2020-01-28,13,2020-01-28 13:25:00,5.866666666666667,94.16666666666667,4.266666666666667,985.9499999999999,38333.333333333336,183.0
2020-01-28,14,2020-01-28 14:25:00,5.583333333333333,95.83333333333333,4.1,985.8333333333334,31666.666666666668,187.0
2020-01-28,15,2020-01-28 15:25:00,5.616666666666666,94.5,4.516666666666667,985.8833333333333,35000.0,181.0
2020-01-28,16,2020-01-28 16:25:00,5.583333333333333,93.83333333333333,3.8499999999999996,985.9,40833.333333333336,188.0
2020-01-28,17,2020-01-28 17:25:00,5.05,93.33333333333333,3.516666666666667,985.9833333333332,45833.333333333336,190.0
2020-01-28,18,2020-01-28 18:25:00,4.933333333333334,93.16666666666667,3.35,986.2333333333332,47500.0,190.0
2020-01-28,19,2020-01-28 19:25:00,4.466666666666667,95.0,2.516666666666667,986.3833333333333,44166.666666666664,188.0
2020-01-28,20,2020-01-28 20:25:00,4.216666666666667,96.16666666666667,2.35,986.4833333333332,37500.0,210.0
2020-01-28,21,2020-01-28 21:25:00,4.3,97.0,2.516666666666667,986.75,28166.666666666668,226.0
2020-01-28,22,2020-01-28 22:25:00,3.9,96.66666666666667,2.766666666666667,987.1333333333333,18500.0,234.0
2020-01-28,23,2020-01-28 23:25:00,3.6333333333333333,96.83333333333333,3.4333333333333336,987.5333333333333,13166.666666666666,251.0
2020-01-29,0,2020-01-29 00:25:00,4.533333333333333,93.5,4.433333333333333,987.8166666666666,27166.666666666668,247.0
2020-01-29,1,2020-01-29 01:25:00,4.666666666666667,92.83333333333333,4.766666666666667,988.3166666666666,35000.0,244.0
2020-01-29,2,2020-01-29 02:25:00,4.216666666666667,91.83333333333333,4.6,988.8666666666667,48333.333333333336,246.0
2020-01-29,3,2020-01-29 03:25:00,3.483333333333333,91.83333333333333,5.3,989.2666666666668,43333.333333333336,243.0
2020-01-29,4,2020-01-29 04:25:00,3.3333333333333335,90.33333333333333,4.866666666666666,989.75,40000.0,243.0
2020-01-29,5,2020-01-29 05:25:00,3.266666666666667,89.83333333333333,6.183333333333334,990.0166666666668,36666.666666666664,238.0
2020-01-29,6,2020-01-29 06:25:00,3.3833333333333333,89.0,6.116666666666667,990.2666666666668,38333.333333333336,236.0
2020-01-29,7,2020-01-29 07:25:00,3.516666666666667,89.66666666666667,6.2,991.0,44166.666666666664,237.0
2020-01-29,8,2020-01-29 08:25:00,3.9166666666666665,90.0,6.783333333333334,991.6,40000.0,231.0
2020-01-29,9,2020-01-29 09:25:00,4.666666666666667,87.33333333333333,6.1000000000000005,991.7833333333333,46666.666666666664,233.0
2020-01-29,10,2020-01-29 10:25:00,4.933333333333334,85.33333333333333,6.366666666666667,992.2333333333332,57500.0,238.0
2020-01-29,11,2020-01-29 11:25:00,5.366666666666667,85.0,6.016666666666667,992.4833333333332,55000.0,238.0
2020-01-29,12,2020-01-29 12:25:00,5.483333333333333,85.0,5.666666666666667,992.7833333333333,40500.0,235.0
2020-01-29,13,2020-01-29 13:25:00,5.3,88.0,5.016666666666667,993.3166666666666,35166.666666666664,250.0
2020-01-29,14,2020-01-29 14:25:00,5.583333333333333,85.5,4.6,994.2166666666667,55000.0,258.0
2020-01-29,15,2020-01-29 15:25:00,5.533333333333334,82.5,4.683333333333333,995.15,44166.666666666664,269.0
2020-01-29,16,2020-01-29 16:25:00,5.016666666666667,81.5,4.683333333333333,996.0166666666668,60833.333333333336,259.0
2020-01-29,17,2020-01-29 17:25:00,4.966666666666667,84.33333333333333,5.033333333333333,996.7833333333333,60000.0,249.0
2020-01-29,18,2020-01-29 18:25:00,4.55,86.5,5.216666666666666,997.65,56666.666666666664,251.0
2020-01-29,19,2020-01-29 19:25:00,4.8500000000000005,87.16666666666667,5.216666666666666,998.35,45833.333333333336,246.0
2020-01-29,20,2020-01-29 20:25:00,4.8999999999999995,86.0,5.766666666666667,998.8666666666667,35833.333333333336,245.0
2020-01-29,21,2020-01-29 21:25:00,4.983333333333333,85.83333333333333,6.366666666666667,999.4833333333332,31666.666666666668,245.0
2020-01-29,22,2020-01-29 22:25:00,4.916666666666667,85.83333333333333,6.866666666666667,999.6999999999999,35000.0,239.0
2020-01-29,23,2020-01-29 23:25:00,4.966666666666667,85.83333333333333,7.116666666666667,999.9166666666666,34166.666666666664,239.0
2020-01-30,0,2020-01-30 00:25:00,4.6499999999999995,86.0,6.283333333333334,999.9666666666667,33333.333333333336,240.0
2020-01-30,1,2020-01-30 01:25:00,4.466666666666667,86.5,5.583333333333333,1000.0,35000.0,228.0
2020-01-30,2,2020-01-30 02:25:00,4.766666666666667,87.5,5.2,999.1333333333333,33333.333333333336,211.0
2020-01-30,3,2020-01-30 03:25:00,4.283333333333333,93.5,6.366666666666667,997.9,14166.666666666666,210.0
2020-01-30,4,2020-01-30 04:25:00,3.75,92.83333333333333,6.95,996.9499999999999,22166.666666666668,199.0
2020-01-30,5,2020-01-30 05:25:00,4.1499999999999995,95.83333333333333,7.033333333333334,995.7833333333333,13666.666666666666,211.0
2020-01-30,6,2020-01-30 06:25:00,5.1000000000000005,96.16666666666667,5.833333333333333,995.6166666666667,22000.0,212.0
2020-01-30,7,2020-01-30 07:25:00,5.933333333333334,96.0,5.216666666666666,995.6666666666666,43166.666666666664,220.0
2020-01-30,8,2020-01-30 08:25:00,6.416666666666667,96.0,5.75,995.6666666666666,25833.333333333332,231.0
2020-01-30,9,2020-01-30 09:25:00,6.533333333333334,92.5,5.3999999999999995,995.8166666666666,61666.666666666664,226.0
2020-01-30,10,2020-01-30 10:25:00,7.0,93.83333333333333,4.433333333333333,996.4166666666666,63333.333333333336,234.0
2020-01-30,11,2020-01-30 11:25:00,8.066666666666666,88.16666666666667,4.266666666666667,996.8166666666666,56666.666666666664,250.0
2020-01-30,12,2020-01-30 12:25:00,7.8999999999999995,89.5,4.95,996.8833333333333,27166.666666666668,256.0
2020-01-30,13,2020-01-30 13:25:00,7.8999999999999995,88.0,5.033333333333333,997.15,45000.0,271.0
2020-01-30,14,2020-01-30 14:25:00,8.049999999999999,84.0,4.966666666666666,997.3833333333333,56666.666666666664,261.0
2020-01-30,15,2020-01-30 15:25:00,7.616666666666667,90.33333333333333,4.1,997.4499999999999,36833.333333333336,249.0
2020-01-30,16,2020-01-30 16:25:00,7.333333333333333,92.83333333333333,4.35,997.4499999999999,22000.0,226.0
2020-01-30,17,2020-01-30 17:25:00,6.8500000000000005,98.0,4.6,996.9166666666666,10833.333333333334,233.0
2020-01-30,18,2020-01-30 18:25:00,6.6499999999999995,95.83333333333333,5.316666666666666,996.25,44166.666666666664,216.0
2020-01-30,19,2020-01-30 19:25:00,6.433333333333334,94.0,5.333333333333333,995.2833333333333,29166.666666666668,218.0
2020-01-30,20,2020-01-30 20:25:00,6.1000000000000005,92.33333333333333,5.316666666666666,993.9166666666666,31666.666666666668,198.0
2020-01-30,21,2020-01-30 21:25:00,5.8500000000000005,94.5,6.866666666666667,992.0166666666668,22500.0,178.0
2020-01-30,22,2020-01-30 22:25:00,5.7,98.66666666666667,8.866666666666667,989.6,3866.6666666666665,176.0
2020-01-30,23,2020-01-30 23:25:00,5.8500000000000005,98.5,7.616666666666667,987.9166666666666,6300.0,182.0
2020-01-31,0,2020-01-31 00:25:00,6.45,96.5,8.316666666666666,986.8166666666666,11666.666666666666,196.0
2020-01-31,1,2020-01-31 01:25:00,7.3999999999999995,93.33333333333333,7.283333333333334,986.6666666666666,43500.0,230.0
2020-01-31,2,2020-01-31 02:25:00,8.083333333333334,90.0,7.366666666666667,987.0500000000001,41333.333333333336,250.0
2020-01-31,3,2020-01-31 03:25:00,8.333333333333334,88.0,7.7,987.7833333333333,27500.0,251.0
2020-01-31,4,2020-01-31 04:25:00,8.183333333333334,87.16666666666667,8.049999999999999,989.0500000000001,25500.0,261.0
2020-01-31,5,2020-01-31 05:25:00,8.166666666666666,84.83333333333333,7.883333333333333,990.1166666666667,29500.0,269.0
2020-01-31,6,2020-01-31 06:25:00,8.216666666666667,86.33333333333333,8.216666666666667,991.6166666666667,25500.0,272.0
2020-01-31,7,2020-01-31 07:25:00,7.95,91.16666666666667,7.616666666666667,993.2833333333333,13500.0,266.0
2020-01-31,8,2020-01-31 08:25:00,7.983333333333333,91.5,7.8,994.4333333333334,13333.333333333334,266.0
2020-01-31,9,2020-01-31 09:25:00,8.133333333333333,88.83333333333333,8.033333333333333,995.4,28166.666666666668,272.0
2020-01-31,10,2020-01-31 10:25:00,8.450000000000001,83.33333333333333,8.049999999999999,996.3333333333334,35000.0,270.0
2020-01-31,11,2020-01-31 11:25:00,8.450000000000001,81.16666666666667,7.983333333333334,997.5166666666668,31666.666666666668,269.0
2020-01-31,12,2020-01-31 12:25:00,8.483333333333333,76.83333333333333,7.116666666666667,998.35,30000.0,265.0
2020-01-31,13,2020-01-31 13:25:00,8.333333333333334,77.66666666666667,5.95,999.25,28833.333333333332,263.0
2020-01-31,14,2020-01-31 14:25:00,7.383333333333333,84.83333333333333,4.966666666666666,999.5,24833.333333333332,255.0
2020-01-31,15,2020-01-31 15:25:00,7.083333333333333,90.5,4.6,999.9,26166.666666666668,234.0
2020-01-31,16,2020-01-31 16:25:00,6.6499999999999995,94.66666666666667,4.766666666666667,999.7333333333332,18500.0,226.0
2020-01-31,17,2020-01-31 17:25:00,6.5,97.5,3.766666666666666,999.4666666666667,7833.333333333333,220.0
2020-01-31,18,2020-01-31 18:25:00,6.5,98.5,3.4333333333333336,999.4166666666666,6100.0,208.0
2020-01-31,19,2020-01-31 19:25:00,6.933333333333334,99.0,3.933333333333333,999.1166666666667,5233.333333333333,207.0
2020-01-31,20,2020-01-31 20:25:00,7.316666666666666,99.0,4.85,998.3666666666667,10000.0,213.0
2020-01-31,21,2020-01-31 21:25:00,7.5,98.16666666666667,4.933333333333333,998.1,26833.333333333332,218.0
2020-01-31,22,2020-01-31 22:25:00,7.7,97.83333333333333,5.216666666666666,997.6833333333334,18666.666666666668,234.0
2020-01-31,23,2020-01-31 23:25:00,7.633333333333333,97.16666666666667,5.6000000000000005,997.4499999999999,25000.0,221.0
2020-02-01,0,2020-02-01 00:25:00,7.933333333333333,96.16666666666667,6.533333333333334,996.65,39333.333333333336,219.0
2020-02-01,1,2020-02-01 01:25:00,8.283333333333333,94.66666666666667,7.95,995.8666666666667,54166.666666666664,221.0
2020-02-01,2,2020-02-01 02:25:00,8.216666666666667,96.16666666666667,7.616666666666667,995.3333333333334,50000.0,222.0
2020-02-01,3,2020-02-01 03:25:00,8.233333333333333,97.0,6.866666666666667,994.7166666666667,29000.0,221.0
2020-02-01,4,2020-02-01 04:25:00,8.383333333333333,97.0,7.45,994.0166666666668,37666.666666666664,218.0
2020-02-01,5,2020-02-01 05:25:00,8.633333333333333,96.16666666666667,6.783333333333334,993.8000000000001,26333.333333333332,229.0
2020-02-01,6,2020-02-01 06:25:00,8.783333333333333,96.33333333333333,6.616666666666667,993.8333333333334,24166.666666666668,232.0
2020-02-01,7,2020-02-01 07:25:00,8.75,95.5,6.45,993.5333333333333,35333.333333333336,228.0
2020-02-01,8,2020-02-01 08:25:00,8.75,93.16666666666667,6.2,993.4833333333332,38333.333333333336,226.0
2020-02-01,9,2020-02-01 09:25:00,8.700000000000001,93.0,5.666666666666667,993.5166666666668,35833.333333333336,224.0
2020-02-01,10,2020-02-01 10:25:00,8.866666666666667,91.66666666666667,6.866666666666667,993.15,36333.333333333336,219.0
2020-02-01,11,2020-02-01 11:25:00,9.066666666666666,91.0,7.45,992.7166666666667,35500.0,223.0
2020-02-01,12,2020-02-01 12:25:00,9.066666666666666,90.83333333333333,6.366666666666667,992.4833333333332,36666.666666666664,218.0
2020-02-01,13,2020-02-01 13:25:00,9.016666666666667,89.33333333333333,6.283333333333334,992.4166666666666,35833.333333333336,214.0
2020-02-01,14,2020-02-01 14:25:00,8.833333333333334,87.83333333333333,6.2,992.0333333333333,35000.0,215.0
2020-02-01,15,2020-02-01 15:25:00,8.533333333333333,87.16666666666667,6.533333333333334,991.6999999999999,36666.666666666664,208.0
2020-02-01,16,2020-02-01 16:25:00,8.416666666666666,84.83333333333333,7.033333333333334,991.6166666666667,35000.0,219.0
2020-02-01,17,2020-02-01 17:25:00,8.15,82.5,6.45,991.6333333333333,33333.333333333336,233.0
2020-02-01,18,2020-02-01 18:25:00,7.666666666666667,85.33333333333333,6.533333333333334,991.5166666666668,26666.666666666668,219.0
2020-02-01,19,2020-02-01 19:25:00,7.433333333333334,84.66666666666667,7.283333333333334,991.2333333333332,29166.666666666668,228.0
2020-02-01,20,2020-02-01 20:25:00,7.5,82.83333333333333,7.616666666666667,991.1500000000001,33333.333333333336,233.0
2020-02-01,21,2020-02-01 21:25:00,7.466666666666666,83.0,8.4,990.75,31166.666666666668,232.0
2020-02-01,22,2020-02-01 22:25:00,6.95,90.16666666666667,8.700000000000001,990.2333333333332,15666.666666666666,230.0
2020-02-01,23,2020-02-01 23:25:00,6.883333333333333,92.16666666666667,9.383333333333335,989.7166666666667,20333.333333333332,233.0
2020-02-02,0,2020-02-02 00:25:00,7.3,85.83333333333333,11.583333333333334,989.7666666666668,46166.666666666664,229.0
2020-02-02,1,2020-02-02 01:25:00,6.55,74.66666666666667,12.549999999999999,991.1333333333333,50000.0,260.0
2020-02-02,2,2020-02-02 02:25:00,5.8500000000000005,71.83333333333333,11.75,992.1666666666666,40000.0,263.0
2020-02-02,3,2020-02-02 03:25:00,5.766666666666667,72.0,11.550000000000002,993.0333333333333,42500.0,257.0
2020-02-02,4,2020-02-02 04:25:00,5.816666666666666,74.66666666666667,10.133333333333335,994.3166666666666,45000.0,266.0
2020-02-02,5,2020-02-02 05:25:00,5.683333333333334,76.83333333333333,9.466666666666667,995.3833333333333,49166.666666666664,267.0
2020-02-02,6,2020-02-02 06:25:00,5.266666666666667,79.33333333333333,8.950000000000001,996.4166666666666,49166.666666666664,268.0
2020-02-02,7,2020-02-02 07:25:00,5.133333333333334,81.0,7.633333333333333,997.65,44166.666666666664,272.0
2020-02-02,8,2020-02-02 08:25:00,5.433333333333334,79.0,7.866666666666666,998.4333333333334,41666.666666666664,274.0
2020-02-02,9,2020-02-02 09:25:00,6.066666666666666,76.66666666666667,7.533333333333334,998.9166666666666,40833.333333333336,267.0
2020-02-02,10,2020-02-02 10:25:00,6.7,72.66666666666667,8.233333333333333,999.5500000000001,40833.333333333336,271.0
2020-02-02,11,2020-02-02 11:25:00,6.916666666666667,71.33333333333333,8.15,999.9,43333.333333333336,279.0
2020-02-02,12,2020-02-02 12:25:00,6.283333333333334,73.83333333333333,6.183333333333334,999.9833333333332,45833.333333333336,273.0
2020-02-02,13,2020-02-02 13:25:00,5.95,76.0,6.2,999.7666666666668,45000.0,278.0
2020-02-02,14,2020-02-02 14:25:00,5.566666666666666,77.83333333333333,5.033333333333333,999.75,45833.333333333336,268.0
2020-02-02,15,2020-02-02 15:25:00,5.133333333333334,79.66666666666667,5.016666666666667,1000.2166666666667,50000.0,255.0
2020-02-02,16,2020-02-02 16:25:00,5.066666666666666,78.66666666666667,4.6,1000.5666666666666,50833.333333333336,265.0
2020-02-02,17,2020-02-02 17:25:00,4.55,80.66666666666667,4.266666666666667,1000.6999999999999,48333.333333333336,265.0
2020-02-02,18,2020-02-02 18:25:00,3.35,86.16666666666667,4.183333333333333,1001.0166666666668,44166.666666666664,257.0
2020-02-02,19,2020-02-02 19:25:00,3.0833333333333335,85.83333333333333,4.85,1001.3666666666667,45000.0,254.0
2020-02-02,20,2020-02-02 20:25:00,2.6666666666666665,84.16666666666667,4.7,1001.6,44166.666666666664,260.0
2020-02-02,21,2020-02-02 21:25:00,2.2333333333333334,82.16666666666667,3.766666666666666,1001.7333333333332,51666.666666666664,262.0
2020-02-02,22,2020-02-02 22:25:00,1.9000000000000001,83.5,4.433333333333333,1001.7333333333332,50833.333333333336,250.0
2020-02-02,23,2020-02-02 23:25:00,1.4000000000000001,87.33333333333333,3.9333333333333336,1002.0666666666666,48333.333333333336,258.0
2020-02-03,0,2020-02-03 00:25:00,1.8,91.0,4.35,1002.1666666666666,42500.0,252.0
2020-02-03,1,2020-02-03 01:25:00,2.1666666666666665,92.16666666666667,3.516666666666667,1002.2833333333333,41666.666666666664,254.0
2020-02-03,2,2020-02-03 02:25:00,2.433333333333333,92.5,3.35,1002.2833333333333,39166.666666666664,246.0
2020-02-03,3,2020-02-03 03:25:00,2.216666666666667,93.66666666666667,2.9333333333333336,1002.3499999999999,40833.333333333336,257.0
2020-02-03,4,2020-02-03 04:25:00,2.25,94.5,2.266666666666667,1002.4666666666667,40833.333333333336,248.0
2020-02-03,5,2020-02-03 05:25:00,2.2333333333333334,95.5,2.6833333333333336,1002.4333333333334,37500.0,246.0
2020-02-03,6,2020-02-03 06:25:00,3.0833333333333335,94.66666666666667,2.9333333333333336,1002.6999999999999,35833.333333333336,239.0
2020-02-03,7,2020-02-03 07:25:00,2.733333333333333,95.66666666666667,2.35,1002.8499999999999,29833.333333333332,237.0
2020-02-03,8,2020-02-03 08:25:00,3.1666666666666665,95.5,2.266666666666667,1003.1500000000001,31500.0,225.0
2020-02-03,9,2020-02-03 09:25:00,4.383333333333333,93.16666666666667,1.9000000000000001,1003.3166666666666,36666.666666666664,233.0
2020-02-03,10,2020-02-03 10:25:00,5.166666666666667,90.16666666666667,2.4333333333333336,1003.4,40000.0,216.0
2020-02-03,11,2020-02-03 11:25:00,5.533333333333334,88.66666666666667,2.6,1003.1166666666667,45000.0,213.0
2020-02-03,12,2020-02-03 12:25:00,5.0,93.0,2.6,1002.9166666666666,33166.666666666664,177.0
2020-02-03,13,2020-02-03 13:25:00,4.8,96.16666666666667,2.766666666666667,1002.4,36666.666666666664,149.0
2020-02-03,14,2020-02-03 14:25:00,4.95,96.66666666666667,3.1,1002.0166666666668,26666.666666666668,145.0
2020-02-03,15,2020-02-03 15:25:00,5.033333333333333,97.16666666666667,3.1,1001.4166666666666,19666.666666666668,151.0
2020-02-03,16,2020-02-03 16:25:00,5.033333333333333,98.33333333333333,3.516666666666667,1000.6999999999999,14500.0,168.0
2020-02-03,17,2020-02-03 17:25:00,5.466666666666666,99.0,3.6,999.9666666666667,14000.0,172.0
2020-02-03,18,2020-02-03 18:25:00,6.5,93.66666666666667,5.583333333333333,999.6,25666.666666666668,223.0
2020-02-03,19,2020-02-03 19:25:00,5.8500000000000005,89.16666666666667,5.233333333333333,999.6333333333333,32500.0,250.0
2020-02-03,20,2020-02-03 20:25:00,5.45,88.5,4.95,999.5500000000001,30000.0,243.0
2020-02-03,21,2020-02-03 21:25:00,5.2,86.66666666666667,5.75,999.1333333333333,30000.0,245.0
2020-02-03,22,2020-02-03 22:25:00,4.833333333333333,88.0,5.766666666666667,998.3333333333334,30000.0,238.0
2020-02-03,23,2020-02-03 23:25:00,4.633333333333334,89.0,5.483333333333333,997.5833333333334,29833.333333333332,230.0
2020-02-04,0,2020-02-04 00:25:00,4.6000000000000005,88.16666666666667,5.866666666666667,996.7333333333332,29666.666666666668,230.0
2020-02-04,1,2020-02-04 01:25:00,4.333333333333333,87.66666666666667,5.683333333333334,996.0500000000001,30000.0,241.0
2020-02-04,2,2020-02-04 02:25:00,4.083333333333333,88.16666666666667,5.5,995.4499999999999,30000.0,249.0
2020-02-04,3,2020-02-04 03:25:00,3.85,87.83333333333333,5.6000000000000005,995.1833333333334,30000.0,246.0
2020-02-04,4,2020-02-04 04:25:00,3.6833333333333336,87.66666666666667,5.6000000000000005,995.3499999999999,33333.333333333336,250.0
2020-02-04,5,2020-02-04 05:25:00,3.5666666666666664,88.83333333333333,4.766666666666667,995.9333333333334,33833.333333333336,252.0
2020-02-04,6,2020-02-04 06:25:00,3.3666666666666667,89.83333333333333,4.683333333333333,996.6,35000.0,258.0
2020-02-04,7,2020-02-04 07:25:00,3.4499999999999997,89.33333333333333,5.016666666666667,997.5833333333334,35000.0,260.0
2020-02-04,8,2020-02-04 08:25:00,3.8833333333333333,87.66666666666667,5.3999999999999995,998.4,30000.0,258.0
2020-02-04,9,2020-02-04 09:25:00,4.8,82.16666666666667,6.45,999.2333333333332,32500.0,266.0
2020-02-04,10,2020-02-04 10:25:00,4.983333333333333,81.83333333333333,6.783333333333334,1000.15,33833.333333333336,272.0
2020-02-04,11,2020-02-04 11:20:00,3.9200000000000004,89.0,7.7,1001.1200000000001,20600.0,285.0
2020-02-04,12,2020-02-04 12:25:00,3.6999999999999997,90.5,5.833333333333333,1001.9666666666667,33000.0,287.0
2020-02-04,13,2020-02-04 13:25:00,3.9333333333333336,90.66666666666667,7.366666666666667,1002.4499999999999,11333.333333333334,285.0
2020-02-04,14,2020-02-04 14:25:00,3.966666666666667,88.33333333333333,8.15,1003.4833333333332,41000.0,294.0
2020-02-04,15,2020-02-04 15:25:00,3.6500000000000004,87.5,9.616666666666667,1004.9499999999999,44166.666666666664,317.0
2020-02-04,16,2020-02-04 16:25:00,3.533333333333333,85.5,9.683333333333334,1006.6166666666667,60833.333333333336,321.0
2020-02-04,17,2020-02-04 17:25:00,3.7999999999999994,81.16666666666667,7.966666666666666,1008.35,75000.0,325.0
2020-02-04,18,2020-02-04 18:25:00,4.05,78.5,8.866666666666667,1009.9,75000.0,324.0
2020-02-04,19,2020-02-04 19:25:00,3.9666666666666663,78.5,9.016666666666667,1011.65,70833.33333333333,333.0
2020-02-04,20,2020-02-04 20:25:00,3.6666666666666665,79.33333333333333,8.950000000000001,1013.7666666666668,73333.33333333333,337.0
2020-02-04,21,2020-02-04 21:25:00,3.4166666666666665,80.16666666666667,9.466666666666667,1016.0333333333333,75000.0,348.0
2020-02-04,22,2020-02-04 22:25:00,3.1166666666666667,80.66666666666667,7.983333333333333,1018.2666666666668,75000.0,356.0
2020-02-04,23,2020-02-04 23:25:00,3.0833333333333335,79.33333333333333,7.616666666666667,1020.1166666666667,75000.0,354.0
2020-02-05,0,2020-02-05 00:25:00,2.6166666666666667,75.66666666666667,6.95,1021.6333333333333,75000.0,346.0
2020-02-05,1,2020-02-05 01:25:00,2.2333333333333334,74.5,6.616666666666667,1022.7833333333333,75000.0,356.0
2020-02-05,2,2020-02-05 02:25:00,1.3333333333333333,79.83333333333333,4.35,1023.8333333333334,75000.0,336.0
2020-02-05,3,2020-02-05 03:25:00,0.6,79.0,4.016666666666667,1025.3,75000.0,319.0
2020-02-05,4,2020-02-05 04:25:00,-0.049999999999999996,78.83333333333333,2.766666666666667,1026.2666666666667,75000.0,331.0
2020-02-05,5,2020-02-05 05:25:00,-0.5499999999999999,81.16666666666667,2.4333333333333336,1026.8666666666668,75000.0,309.0
2020-02-05,6,2020-02-05 06:25:00,-1.7666666666666668,88.5,2.6,1027.3833333333334,71666.66666666667,258.0
2020-02-05,7,2020-02-05 07:25:00,-1.0166666666666668,86.66666666666667,1.9833333333333334,1028.1833333333334,61666.666666666664,259.0
2020-02-05,8,2020-02-05 08:25:00,1.25,81.5,3.516666666666667,1028.6333333333332,57500.0,246.0
2020-02-05,9,2020-02-05 09:25:00,3.4166666666666665,70.0,4.816666666666666,1028.8833333333334,61666.666666666664,262.0
2020-02-05,10,2020-02-05 10:25:00,4.683333333333334,66.83333333333333,5.383333333333333,1028.3333333333333,63333.333333333336,254.0
2020-02-05,11,2020-02-05 11:25:00,5.366666666666667,65.5,6.533333333333334,1028.0166666666667,58333.333333333336,252.0
2020-02-05,12,2020-02-05 12:25:00,5.783333333333334,64.66666666666667,6.283333333333334,1027.8500000000001,49175.0,272.0
2020-02-05,13,2020-02-05 13:25:00,6.05,70.16666666666667,5.8500000000000005,1027.3833333333332,54166.666666666664,280.0
2020-02-05,14,2020-02-05 14:25:00,5.533333333333334,74.83333333333333,6.616666666666667,1026.8500000000001,55000.0,275.0
2020-02-05,15,2020-02-05 15:25:00,5.433333333333334,74.33333333333333,6.183333333333334,1026.5166666666667,60000.0,269.0
2020-02-05,16,2020-02-05 16:25:00,5.1499999999999995,74.66666666666667,6.45,1026.1833333333334,60000.0,255.0
2020-02-05,17,2020-02-05 17:25:00,5.266666666666667,71.16666666666667,6.7,1025.6333333333334,58333.333333333336,260.0
2020-02-05,18,2020-02-05 18:25:00,5.033333333333333,73.5,7.2,1024.95,54166.666666666664,259.0
2020-02-05,19,2020-02-05 19:25:00,5.05,75.66666666666667,7.783333333333334,1024.6000000000001,51666.666666666664,258.0
2020-02-05,20,2020-02-05 20:25:00,5.5,76.33333333333333,7.7,1024.3333333333333,45833.333333333336,261.0
2020-02-05,21,2020-02-05 21:25:00,5.3999999999999995,80.66666666666667,7.783333333333334,1024.1,40833.333333333336,269.0
2020-02-05,22,2020-02-05 22:25:00,5.316666666666666,82.83333333333333,7.533333333333334,1023.5166666666668,40000.0,267.0
2020-02-05,23,2020-02-05 23:25:00,5.166666666666667,84.5,6.7,1023.0500000000001,40000.0,264.0
